"SMILES","ID","is_active","SlogP","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumRings"
"CC(C)(C)NC(=O)c1ccc(NC(=O)NC2[C@H]3CCC[C@@H]2CN(C2CC2)C3)cc1","C56607075",0,3.599300000000003,398.268176328,6,3,4,4
"c1ccc(cc1)c2ccc(o2)/C=C/C(=O)NC(=S)Nc3ccc4c(c3)[nH]c(=O)[nH]4","C57315855",0,3.6426000000000007,404.09431137200005,7,4,4,4
"C[C@@H](c1ccc(cc1)S(=O)(=O)N)NCC(=O)Nc2c(c3c(s2)CCCCC3)C#N","C57355143",0,2.825380000000001,432.1289826280001,7,4,6,3
"CCOc1cc(ccc1O)[C@H]2[C@H]([C@@](NC(=O)N2)(C(F)(F)F)O)C(=O)c3ccc(cc3)Cl","C06553060",0,3.5482000000000014,458.085634016,7,4,5,3
"Cc1ccc(cc1)NC(=O)CN2c3ccccc3/C(=N/NC(=O)c4ccccc4N)/C2=O","C00821999",0,2.6966200000000002,427.164439532,8,4,5,4
"CCOc1ccc(cc1OCC)/C=C/C(=O)N[C@H](C)c2ccc(cc2)NC(=O)N","C58236152",0,3.8652000000000006,397.20015634400005,7,4,9,2
"Cc1c(sc2c1c(nc(n2)[C@@H](C)Sc3nnc(n3N)COc4ccc(cc4)F)N)C","C58551187",0,3.7670400000000015,445.11547848000004,8,4,6,4
"CC(C)c1cccc(c1NC(=O)NCCc2ccc(cc2)S(=O)(=O)N)C(C)C","C43171039",0,3.945000000000002,403.192962788,6,4,7,2
"c1ccc(cc1)Oc2ccccc2NC(=O)NCCc3ccc(cc3)S(=O)(=O)N","C43348491",0,3.490500000000001,411.125277152,7,4,7,3
"CC1=C([C@@H](NC(=S)N1)c2ccc(c(c2)OC)O)C(=O)N/N=C/c3ccc(cc3)N(C)C","C59384257",0,2.4099000000000004,439.1678106600001,8,4,6,3
"C=C(c1cc(ccc1O)O)NNC(=O)CCCOc2ccc(cc2Cl)Cl","C20115257",0,3.8553000000000024,396.064362416,6,4,8,2
"Cc1cc(c(c(c1)C)NC(=O)CNC(=O)NCC(=O)Nc2ccc(cc2)Cl)C","C54648846",0,3.141660000000001,402.14586827600004,7,4,6,2
"O=C(NCCCNC1CC1)Nc1ccc(I)cc1C(=O)O","C62824767",0,2.2529999999999992,403.03928943599993,6,4,7,2
"CC[C@H](C)NC(=O)c1ccc(cc1)NC(=O)CNc2ccc(cc2)NC(=O)C(C)C","C66071851",0,3.860000000000002,410.23179081999996,7,4,9,2
"Cc1ccc(cc1)COc2ccc(cc2)C[C@@H](C)NC(=O)[C@H](C(C)C)NC(=O)N","C66144893",0,3.31412,397.236541852,6,4,9,2
"CCOc1ccccc1c2nc(cs2)CC(=O)Nc3ccc(cc3)NC(=O)N","C55552129",0,3.880600000000001,396.12561150000005,7,4,7,3
"Cc1cc2c(c(=O)n1CCc3ccc(c(c3)O)O)[C@H](C(=C(O2)N)C#N)Cc4ccccc4","C02215676",0,3.223200000000002,429.16885621600005,7,4,5,4
"Cc1cc2c(c(=O)n1CCc3ccc(c(c3)O)O)[C@@H](C(=C(O2)N)C#N)Cc4ccccc4","C02215677",0,3.223200000000002,429.16885621600005,7,4,5,4
"COc1cc(ccc1O)[C@H]2[C@@H]([C@@](NC(=O)N2)(C(F)(F)F)O)C(=O)c3ccccc3","C04263339",0,2.5047000000000006,410.108956304,7,4,4,3
"COc1cc(ccc1O)/C=C(\C#N)/C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N","C04339585",0,2.9856800000000003,397.109627088,7,4,5,3
"C/C(=N/NC(=O)C(=O)N)/c1ccc(cc1)NC(=O)c2ccc(cc2Cl)Cl","C04646898",0,2.5712,392.04429566799996,7,4,4,2
"COc1ccc(cc1)[C@@H]2c3c([nH]c(=O)s3)SC[C@H]2/C=N/NC(=S)N","C05345237",0,2.1178,380.0435387520001,6,4,4,3
"c1ccc(cc1)C(c2ccccc2)C(=O)NC(=S)Nc3ccc(cc3)S(=O)(=O)N","C01123693",0,2.9791,425.086783468,6,4,5,3
"CC(=O)NC(=S)Nc1ccc(cc1)NC(=S)NC(=O)c2ccc(cc2Cl)Cl","C08386083",0,3.953100000000002,439.99352304799993,6,4,3,2
"COc1cc(ccc1O)[C@H]2[C@H]([C@@](NC(=O)N2)(C(F)(F)F)O)C(=O)c3ccccc3","C04263340",0,2.5047000000000006,410.108956304,7,4,4,3
"CC(=O)NC(=S)Nc1ccc(cc1)NC(=S)NC(=O)/C=C/c2ccc(cc2Cl)Cl","C02371375",0,4.352700000000002,466.0091731119999,6,4,4,2
"COc1cc(ccc1O)[C@@H]2[C@@H]([C@@](NC(=O)N2)(C(F)(F)F)O)C(=O)c3ccccc3","C04263338",0,2.5047000000000006,410.108956304,7,4,4,3
"COc1cc(ccc1O)[C@H]2[C@H]([C@](NC(=O)N2)(C(F)(F)F)O)C(=O)c3cccs3","C02597595",0,2.5662000000000003,416.06537724000003,7,4,4,3
"c1cc(cc(c1)Cl)NS(=O)(=O)c2ccc(c(c2)NC(=O)c3ccc[nH]c3=S)O","C12769372",0,4.156290000000002,435.01142560799997,7,4,5,3
"c1ccc(cc1)NC(=S)NNC(=O)CCNC(=O)c2ccc(cc2)Br","C12634153",0,2.5868,420.025558884,6,4,5,2
"Cc1cc(cc(c1)C(=O)NCC(=O)NNC(=S)NCCc2cccs2)C","C21124198",0,1.8327400000000005,390.118417944,6,4,6,2
"C[C@H]1CCC[C@H]([C@@H]1C)NC(=S)NNC(=O)CCCNC(=O)c2ccsc2","C22645635",0,2.5781,396.165368136,6,4,6,2
"C[C@@H]1CCC[C@@H]([C@@H]1C)NC(=S)NNC(=O)CCCNC(=O)c2ccsc2","C22645639",0,2.5781,396.165368136,6,4,6,2
"C[C@@H]1CCC[C@H]([C@@H]1C)NC(=S)NNC(=O)CCNC(=O)c2cccs2","C27254342",0,2.1879999999999997,382.149718072,6,4,5,2
"C[C@H]1CCC[C@H]([C@@H]1C)NC(=S)NNC(=O)CCNC(=O)c2cccs2","C27254350",0,2.1879999999999997,382.149718072,6,4,5,2
"c1cc(ccc1NC(=S)NC(=O)c2ccc(cc2Cl)Cl)S(=O)(=O)N","C05581004",0,2.7676,402.961888572,6,4,3,2
"CC1([C@@H](C[C@H]1C(=O)N[C@@H](C(Cl)(Cl)Cl)O)CC(=O)N[C@@H](C(Cl)(Cl)Cl)O)C","C35181700",0,2.6484000000000005,475.9397731359999,6,4,5,1
"CC1([C@H](C[C@H]1C(=O)N[C@@H](C(Cl)(Cl)Cl)O)CC(=O)N[C@@H](C(Cl)(Cl)Cl)O)C","C35181701",0,2.6484000000000005,475.9397731359999,6,4,5,1
"CCCCCC(=O)O[C@@H]1C=C([C@]([C@@]2([C@@H]1C(CC[C@@H]2O)(C)C)C)(CO)O)CO","C35464558",0,1.937600000000001,384.2511888719999,6,4,7,2
"c1cc(cc(c1)NS(=O)(=O)N)NCc2ccc(o2)I","C37316569",0,2.1117,392.96441024399996,6,4,5,2
"CC1=C[C@H](N=N1)[C@@H]2NN[C@@H](N2N)SCC(=O)c3ccc(c(c3)Cl)Cl","C38556252",0,2.540700000000001,386.048335492,7,4,5,3
"C[C@H]1CCCC[C@@H]1NC(=S)NNC(=O)C[C@@H]2C(=O)Nc3ccccc3S2","C42085706",0,2.5635000000000003,392.134068008,6,4,3,3
"CC(=O)Nc1nc2c(s1)C[C@H]3[C@@]([C@@H]2CC(=O)Nc4ccccc4)(CC[C@H]([C@@]3(C)CO)O)C","C43553319",0,3.5458000000000025,457.20352747199996,7,4,5,4
"c1c(ccc(c1)O)/C=C\C(=O)NCCCCNC(=O)/C=C\c2ccc(cc2)O","C35465994",0,2.837000000000001,380.173607248,6,4,9,2
"CCCNC(=O)CCNS(=O)(=O)c1c(cc(cc1Br)Br)N","C45069455",0,1.9883999999999997,440.93573660400006,6,4,7,1
"CC[C@H](c1cccs1)NS(=O)(=O)c2cc(cnc2NN)Br","C49532559",0,2.6208000000000005,389.98197982000005,6,4,6,2
"Cc1cc(c(c(c1)O)c2c3c([nH]n2)C(=O)N([C@@H]3c4cccc(c4)O)CCCO)C","C06743291",0,3.0323400000000014,393.16885621599994,7,4,5,4
"C[C@@H](CNS(=O)(=O)c1c(cc(cc1Cl)Br)Cl)/C(=N/O)/N","C54156261",0,2.4167,402.91597970400005,6,4,5,1
"CC[C@@H](C/C(=N/O)/N)NS(=O)(=O)c1cc(ccc1Br)Br","C54163469",0,2.4050000000000002,426.92008654,6,4,6,1
"COc1ccccc1C2(CCCC2)CNC(=O)[C@@H](CCSC)NC(=O)N","C54220886",0,2.4132,379.19296278800005,6,4,9,2
"Cc1ccccc1OCC(=O)NC(=S)Nc2c(c3c(s2)CCC3)C(=O)N","C06861183",0,2.5361199999999995,389.0867834680001,6,4,5,3
"c1ccc(cc1)CN2CC[C@](C2)(C(=O)Nc3cccc(c3)NC(=O)N)C(F)(F)F","C58139654",0,3.5703000000000005,406.161660572,6,4,5,3
"C[C@@H](c1ccccc1Br)N[C@H](C)C(=O)Nc2ccc(cc2)S(=O)(=O)N","C13037955",0,2.7743,425.0408746,6,4,6,2
"c1cc(ccc1C(=O)N[C@@H]([C@@H](NC(=O)c2ccc(cc2)Br)O)O)Br","C59367533",0,2.0082000000000004,455.932031128,6,4,5,2
"Cc1ccc(c(c1)C)NC(=S)NNC(=O)CCCNC(=O)c2ccsc2","C22603072",0,2.8927400000000008,390.118417944,6,4,6,2
"Cc1c(cccc1NC(=O)C(=O)NCCC23CC4CC(C2)CC(C4)C3)C(=O)N","C48701636",0,2.7551200000000007,383.220891788,6,4,5,5
"c1ccc(cc1)CC[C@H]2NN[C@@H](S2)NC(=O)c3cc(=O)[nH]c4c3cccc4","C63822351",0,2.3414,380.13069687999996,6,4,5,4
"c1cc(ccc1c2c[nH]c(n2)SCC(=O)N[C@H]3[C@H](C4=C(S3)CCC4)C(=O)N)Br","C38734739",0,3.6599000000000013,478.01327994800005,6,4,6,4
"c1cc(sc1)[C@H](CC(=O)Nc2ccc3c(c2)sc(n3)C4CC4)NC(=O)N","C64089955",0,3.9734000000000016,386.08711781600005,6,4,6,4
"C1CCC(C1)CNC(=O)NCC(=O)NNc2c(c(c(c(c2F)F)F)F)F","C51481024",0,2.3146,380.127166884,6,4,6,2
"Cc1cc(cc(c1)NC(=O)COc2ccc(cc2Br)C(=O)NN)C","C66056578",0,2.68694,391.053153536,6,4,5,2
"CC(C)c1ccccc1NC(=S)NNC(=O)CNC(=O)Cc2ccccc2","C66122897",0,2.4864999999999995,384.16199700799996,6,4,6,2
"CC(C)c1ccccc1NC(=S)NNC(=O)c2ccc(s2)CNC(=O)C","C66123600",0,3.139000000000001,390.118417944,6,4,5,2
"CC(C)[C@@H](C(=O)Nc1ccc(cc1)C(=O)NCC(=O)N)SCc2ccccc2","C66355119",0,2.7982000000000014,399.16166266000005,6,4,9,2
"c1ccc(cc1)N2[C@H](CC(=N2)C(=O)NC[C@]3(CCCc4c3cccc4)O)C(=O)N","C66929119",0,1.4468999999999996,392.18484062799996,7,4,5,4
"NS(=O)(=O)c1ccc(/C=C/C(=O)NC2[C@H]3CCC[C@@H]2CN(C2CC2)C3)cc1","C67474055",0,1.7263,389.17731272400005,6,3,5,4
"c1cc(cc2c1cc(cc2)Br)O[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O","C04284496",0,1.4201000000000001,354.0102856799999,5,3,2,3
"Cc1c2c([nH]n1)OC(=C([C@H]2c3ccc(c(c3)Br)F)C#N)N","C00340077",0,2.8379000000000003,348.00220126000005,5,3,1,3
"Cc1c2c([nH]n1)OC(=C([C@@H]2c3cc(c(s3)C)Br)C#N)N","C00792574",0,3.068720000000001,349.9836940720001,5,3,1,3
"CC(C)(C)c1ccc([C@@H]2N[C@@H](C(=O)O)Cc3[nH]cnc32)cc1","C05817207",0,2.395500000000001,299.163376912,5,3,2,3
"CC1=C([C@H](NC(=S)N1)c2cc(c(c(c2)Cl)O)OC)C(=O)C","C05853817",0,2.436,326.04919101999997,5,3,3,2
"c1ccc2c(c1)c3c(c(=O)[nH]2)[C@H](C(=C(O3)N)C#N)c4cccs4","C00182729",0,2.80778,321.057197592,5,3,1,4
"Cc1cc(cc(c1C)NC(=O)C2CCCC2)S(=O)(=O)N","C08010472",0,2.07954,296.1194635,5,3,3,2
"c1ccc2c(c1)[C@@H]([C@@H](NS2(=O)=O)Cc3ccc(cc3)O)O","C09575352",0,1.3288,305.07217896,5,3,2,3
"c1csc2n1c(c(n2)Br)/C=N\NC(=S)N","C05386507",0,1.3253999999999997,302.924799292,5,3,2,2
"NC[C@H]1CN(c2cc(Cl)ccc2Cl)S(=O)(=O)N1","C19724148",0,0.9750999999999996,294.994902952,5,3,2,2
"C[C@@H]1Cc2ccccc2N1S(=O)(=O)c3ccc(c(c3)N)O","C20553114",0,2.1143,304.088163372,5,3,2,3
"Cc1ccc(cc1S(=O)(=O)Nc2ccc(cc2)C#N)N","C22149785",0,2.2497,287.0728476560001,5,3,3,2
"c1cc(ccc1/C(=N\O)/N)Oc2c(cncc2Cl)Cl","C04394823",0,3.2752000000000008,297.007181888,5,3,3,2
"Cc1csc(=O)n1CC(=O)Nc2c(cc(cc2Cl)Cl)N","C34670385",0,2.745920000000001,330.994902952,5,3,3,2
"c1cc(c(nc1)Oc2ccc(cc2F)Br)/C(=N/O)/N","C34957329",0,2.87,324.9862168480001,5,3,3,2
"Cc1c(cc(cc1Cl)S(=O)(=O)N2CCC[C@H](C2)O)N","C35612044",0,1.3760199999999998,304.064841084,5,3,2,2
"CN(Cc1ccsc1)c2cc3c(cc2N)OCC(=O)N3","C35718643",0,2.2976,289.08849772,5,3,3,3
"c1cc(c(cc1N)CSc2nnc3n2CCCCC3)O","C37285669",0,2.5846000000000013,290.120132196,5,3,3,3
"Cc1cccc(c1NS(=O)(=O)c2cccc(c2)C#N)N","C37331151",0,2.2497,287.0728476560001,5,3,3,2
"Cc1ccc(C)c(S(=O)(=O)Nc2ncc(C#CCN)s2)c1","C37552866",0,1.87094,321.06056872000005,5,3,3,2
"Cc1cc(ccc1n2cc(cn2)Br)/C(=N/O)/N","C38054374",0,2.03772,294.011623072,5,3,2,2
"c1cc2c(cc1N)cc(s2)C(=O)N[C@@H]3CCS(=O)(=O)C3","C40295995",0,1.4004000000000003,310.04458430799997,5,3,2,3
"c1ccc(c(c1)N)S(=O)(=O)N2CCC[C@@H]2c3ccc[nH]3","C40333770",0,2.1227,291.1041477840001,5,3,3,3
"Cc1ccc(c(c1)N)S(=O)(=O)N2CCC[C@@H]2c3ccc[nH]3","C40333811",0,2.43112,305.1197978480001,5,3,3,3
"C/C=C/C(=O)Nc1c(cc(cc1Cl)S(=O)(=O)N)Cl","C40381100",0,2.1553999999999998,307.97891854,5,3,3,1
"O=C(O)c1ccc(Br)cc1NC(=O)[C@@H]1CCCNC1","C40486465",0,2.0854,326.02660444,5,3,3,2
"C1[C@H](CN([C@H]1C(=O)N)C(=O)CC23CC4CC(C2)CC(C4)C3)O","C41058311",0,1.0399999999999994,306.19434269199996,5,3,3,5
"c1ccc2c(c1)NC(=O)[C@H](S2)CC(=O)NC3CCC(CC3)O","C41295570",0,1.9091999999999998,320.1194635,5,3,3,3
"c1cc(c(cc1NC(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)F)S(=O)(=O)N","C42175599",0,1.8477999999999999,312.094391624,5,3,3,3
"C[C@H]1CCCC[C@H]1NC(=O)c2cc(cc(c2)S(=O)(=O)C)N","C42805352",0,1.9808000000000001,310.135113564,5,3,3,2
"CC(C)c1cc2c(c(c1O)O)[C@]34CCCC([C@H]3[C@H]([C@H]2O)OC4=O)(C)C","C43510293",0,3.2577000000000016,346.178023932,5,3,1,4
"C1CC[C@@H]2CN(CC[C@@H]2C1)C(=O)C3(CCCC3)/C(=N\O)/N","C44785433",0,2.3319,293.21032710400004,5,3,2,3
"C[C@@]1(CCS(=O)(=O)C1)NC(=O)c2cc(c(c(c2)Cl)Cl)N","C44884290",0,1.8826,336.01021866800005,5,3,2,2
"C[C@@H]1CCC[C@@H]([C@@H]1C)NC(=C2C(=O)NC(=S)NC2=O)C","C48403311",0,1.2056000000000002,295.135447912,5,3,2,2
"c1c(c(cc(c1S(=O)(=O)N2CCC[C@H](C2)O)Cl)F)N","C48460687",0,1.2067,308.03976920800005,5,3,2,2
"Cc1cc(c(s1)C)CNc2ccc3c(c2)[nH]c(=O)c(=O)[nH]3","C49686216",0,2.5068399999999995,301.08849772,5,3,3,3
"CC1=N[C@@H](N2CCN(c3cccc(C)c3C)CC2)C(N)=N1","C49776669",0,1.54074,285.19534573600004,5,2,2,3
"CS(=O)(=O)c1ccc2c(c1)[nH]c(n2)c3cc(ccc3Cl)N","C50227386",0,2.8690000000000007,321.03387530400005,5,3,2,3
"C=CCN1C(=N)[C@@H](c2ccc3c(c2)OCCCO3)N=C1C","C50987813",0,2.786270000000001,285.147726848,5,1,3,3
"Nc1cc(S(=O)(=O)Nc2ccc(Cl)c(F)c2)ccn1","C50674627",0,2.2571000000000003,301.008803428,5,3,3,2
"CNC(=S)N/N=C\1/c2cc(cc(c2N=C1O)Br)F","C36274873",0,1.9878,329.95862219599996,5,3,1,2
"C[C@@H]1C[C@@H](CN(C1)c2ccc(cc2N)S(=O)(=O)NC)C","C35339640",0,1.6592,297.151097976,5,3,3,2
"Cc1ccc(cc1)[C@H]2NC(=O)c3ccccc3N2CC(=O)N","C57531715",0,1.7289199999999998,295.13207678400005,5,3,3,3
"Nc1cc(S(=O)(=O)Nc2cc(F)cc(F)c2F)ccn1","C61123022",0,1.8819000000000001,303.02893215600005,5,3,3,2
"c1cc(=O)n(cc1Br)Cc2c(ccc(n2)NN)Cl","C61639240",0,1.9930999999999996,327.97265072000005,5,3,3,2
"c1ccc2c(c1)NC3=NC(=C([C@H](N23)c4ccc(cc4)F)C#N)N","C09244686",0,2.86238,305.10767360400007,5,3,1,4
"c1c2c(nc(c1/C(=N\O)/N)SC3CCOCC3)CCC2","C62054459",0,1.9359,293.119797848,5,3,3,3
"Cc1ccc(cc1)Cn2cc(c(=O)c3c2cccc3N)C(=O)NC","C62320189",0,2.30002,321.147726848,5,3,3,3
"CC[C@@H]1CO[C@H](CN1c2ccc(cc2Cl)/C(=N/O)/N)C","C62794551",0,2.438200000000001,297.12440456,5,3,3,2
"CS(=O)(=O)c1ccc(cc1)Nc2nc3ccc(cc3s2)N","C63103351",0,3.0256,319.0449186560001,5,3,3,3
"Cc1c(c2ccccc2[nH]1)[C@]3(c4ccccc4N(C3=O)CC(=O)N)O","C00565261",0,1.5441199999999993,335.12699140399997,6,4,3,4
"c1cc(ccc1N[C@@H]2[C@@H]([C@@H]([C@H](CO2)O)O)O)OC(F)(F)Cl","C01069887",0,0.7053999999999996,325.052856668,6,4,4,2
"Cc1ccc(cc1)C(=O)NC(=S)Nc2ccc(cc2)S(=O)(=O)N","C00491557",0,1.7692199999999998,349.05548334,6,4,3,2
"C[C@]1([C@@]([C@@]([C@@]([C@](O1)(C)OCCc2ccccc2)(C)O)(C)O)(C)O)CO","C09915742",0,0.9960999999999998,354.20423867999995,6,4,5,2
"C[C@]1([C@]([C@@]([C@@]([C@](O1)(C)Oc2cccc3c2nccc3)(C)O)(C)O)(C)O)CO","C09915805",0,1.3639999999999997,377.18383758399995,7,4,3,3
"CCOC(=O)[C@@H]1[C@H](NC(=O)N[C@]1(C(F)(F)F)O)c2ccc(cc2)O","C11859078",0,1.1762999999999995,348.09330624,7,4,3,2
"COc1ccc(cc1)N2[C@@H]3[C@@H](C[C@H]([C@@H]([C@@H]3NC2=S)O)O)C(=O)NC4CCCC4","C08636363",0,0.9274,405.17222734399996,7,4,4,4
"CCc1ccc2c(c1)cc(c(=O)[nH]2)[C@@H]3c4c(n[nH]c4OC(=C3C#N)N)C","C06198118",0,2.3402000000000003,347.13822478400004,7,4,2,4
"c1cc(sc1)/C=C/2\C(=O)N(c3cc(ccc3O2)N)C[C@H](CO)O","C20337483",0,1.45,332.08307799199997,6,4,4,3
"c1cc(cc(c1)Br)NS(=O)(=O)c2ccc(nc2)NN","C20564090",0,1.9304999999999994,341.9786086920001,6,4,4,2
"CC1=C([C@@H](C(=C(N1)C)C(=O)N)c2cc(c(cc2Br)OC)O)C#N","C25702746",0,2.4069800000000012,377.03750347199997,6,4,3,2
"c1ccc(cc1)[C@@]2(CCN(C2)c3c(ncc(n3)c4cc[nH]n4)N)O","C32507802",0,1.5467999999999995,322.154209196,7,4,3,4
"CN(C=O)[C@H](c1c(cc(cc1O)O)O)C(=O)NC2CCCCC2","C36529813",0,1.3816,322.152871804,7,4,5,2
"c1c(cc(c(c1S(=O)(=O)NCC(=O)NC2CC2)F)Cl)N","C36782178",0,0.6181999999999999,321.03501817600005,6,4,5,2
"CN(CC(=O)N)S(=O)(=O)c1ccc(cc1N)Br","C37270309",0,0.1370999999999999,320.978274344,6,4,4,1
"CC[C@@H](C)[C@H]([C@@](C)(/C=C/C1=CC2=C(C(=O)[C@@]([C@@H]([C@@H]2CO1)O)(C)O)Cl)O)O","C13369903",0,1.4183999999999997,386.1496162639999,6,4,5,2
"C#CCSc1nc(c2c(n1)OC(=C([C@@H]2c3cccnc3)C#N)N)N","C04594174",0,1.3972799999999992,336.0793300040001,7,4,3,3
"CCNC(=O)CNS(=O)(=O)c1cc(ccc1N)Br","C37929661",0,0.44570000000000015,334.993924408,6,4,5,1
"c1ccc2c(c1)[C@H](C(=O)O2)C/C(=C/3\C=CC=CC3=O)/NNC(=O)N","C06576161",0,1.2013999999999996,325.10625596000006,7,4,4,3
"Cc1ccccc1C(=O)CS[C@@H]2NN[C@@H](N2N)[C@@H]3C=C(N=N3)C","C38556259",0,1.54232,332.14193026000004,7,4,5,3
"Cc1ccc(cc1)C2=C[C@@H](N=N2)[C@@H]3NN[C@@H](N3N)SCC(=O)C","C38748358",0,1.3857199999999998,332.1419302599999,7,4,5,3
"c1c(nc([nH]c1=O)SCC(=O)N[C@H]2[C@H](C3=C(S2)CCCC3)C#N)N","C39395738",0,1.6011799999999998,363.0823667840001,7,4,4,3
"O=[P@@]1(O)NN2C[C@@H]3C=C(O)C(c4ccccc4O)=C[C@H]3C[C@@H]2CO1","C39468803",0,2.173,350.103158338,7,4,1,4
"c1cc(c(=O)[nH]c1)C(=O)N[C@H]2N/C(=C/C(=O)Nc3ccc(cc3)Cl)/CS2","C39590239",0,1.9006999999999996,390.05533901999996,7,4,4,3
"Cc1ccc(o1)[C@@H]2c3c(nc(=S)[nH]c3NC4=C2C(=O)CC(C4)(C)C)N","C08508873",0,3.8234100000000018,356.13069688,6,4,1,4
"CC[C@H](C)NS(=O)(=O)c1cc(cnc1NN)Br","C41069914",0,1.2065,322.00990882,6,4,5,1
"COCCS(=O)(=O)/N=c\1/[nH]c(cs1)c2ccc(c(c2)N)O","C42810191",0,0.9079000000000002,329.05039796,7,4,5,2
"C[C@@H](/C(=N/O)/N)NS(=O)(=O)c1cc(cnc1)Br","C44243851",0,0.2573000000000002,321.97352331200005,7,4,4,1
"c1ccc(c(c1)CC(=O)N)NC(=O)c2cc(=O)[nH]c3c2cccc3","C46076310",0,1.8081999999999996,321.11134134,6,4,4,3
"N[C@H]1CCCC[C@@H]1NS(=O)(=O)c1cc(C(=O)O)sc1Br","C48839614",0,1.757,381.96566106000006,6,4,4,2
"c1cc(sc1CNc2cn[nH]c(=O)c2Cl)S(=O)(=O)N","C49065577",0,0.7442999999999997,319.980459828,7,4,4,2
"Cc1c(sc(n1)C)[C@H](C)NS(=O)(=O)c2ccc(nc2)NN","C49539270",0,1.48004,327.0823667840001,7,4,5,2
"Cc1c(sc(n1)C)[C@H](C)NS(=O)(=O)c2ccnc(c2)NN","C49539278",0,1.48004,327.0823667840001,7,4,5,2
"O=C(O)c1cc(Br)ccc1NC(=O)[C@H]1C[C@@H](O)CN1","C50202323",0,0.8085999999999995,328.005868996,6,4,3,2
"COc1ccc(cc1)N2C(=O)/C(=C/Nc3cccc(c3)N)/C(=O)NC2=S","C18206055",0,2.0210999999999997,368.094311372,7,4,4,3
"c1c(cnc(c1S(=O)(=O)NCc2c[nH]nc2)N)Br","C50677476",0,0.6279000000000001,330.97385765999996,7,4,4,2
"C[C@@H](Cn1ccnc1)NC(=O)c2cc(cnc2NN)Br","C51123434",0,1.1447,338.0490712,7,4,5,2
"CCOc1cc(ccc1O)[C@@H]2c3c([nH]c(=S)[nH]c3=O)NC4=C2C(=O)CCC4","C04865132",0,3.1012900000000014,385.109627088,7,4,3,4
"c1c(cncc1Br)CO[C@H]2c3c([nH]cn3)N=C(N2)N","C27564272",0,1.3319999999999996,322.01777107200013,7,4,3,3
"C[C@@H](CNS(=O)(=O)c1cc(cnc1)Br)/C(=N/O)/N","C54156075",0,0.5049000000000001,335.98917337600005,7,4,5,1
"c1cc(c(c2c1[nH]cc2O[C@H]3[C@H]([C@@H]([C@@H](CO3)O)O)O)Cl)Br","C56960441",0,1.4015999999999997,376.966562296,6,4,2,3
"CCOC(=O)C1=C(NC(=O)N[C@H]1c2ccc(c(c2)O)O)CCl","C57509049",0,1.5076999999999998,326.06694926,7,4,4,2
"CC(C)CN1C(=O)/C(=C\Nc2ccccc2C(=O)N)/C(=O)NC1=S","C60861534",0,0.9805999999999997,346.109961436,7,4,5,2
"COc1cc(N)ccc1NC(=O)[C@@H](C)N1CCC(C(=O)O)CC1","C62462318",0,1.4009999999999996,321.168856216,7,4,5,2
"c1cc(c(c(c1)Cl)CN2CCNC(=O)[C@H]2CC(=O)NN)Cl","C63594774",0,0.6737999999999995,330.06503111200004,6,4,4,2
"CC[C@H](C)N1C(=O)NC(O)=C([C@H]2NCCC3=c4ccccc4=N[C@@H]32)[C@@H]1O","C63933778",0,0.11270000000000119,356.18484062799996,7,4,3,4
"Cc1cccc2c1N[C@H](S2)NC(=O)Cc3c([nH]c(=O)[nH]c3=O)C","C64411377",0,0.8401399999999999,332.094311372,7,4,3,3
"Cc1c2c([nH]c1C(=O)NNC(=O)NCCC(C)C)CCCC2=O","C65136156",0,1.832219999999999,320.18484062799996,7,4,4,2
"c1ccc2c(c1)CCC[C@]2(CNC(=O)N[C@H]3CCCc4c3ccc(=O)[nH]4)O","C66976620",0,2.2756000000000003,367.18959165999996,6,4,3,4
"Cc1ccc(cc1Cl)NNC(=O)C2CCC3(CC2)C(=O)NC(=O)N3","C67246759",0,1.8599199999999996,350.11456814800005,7,4,3,3
"c1ccc2c(c1)c3ccccc3n2C[C@@H](COc4ccc(cc4)/C=N/NC(=S)N)O","C00860651",0,3.401500000000001,418.1463469440001,6,4,7,4
"CCC1(O[C@@H]([C@H](O1)[C@H](CCc2ccccc2O)O)[C@H](CCc3ccccc3O)O)CC","C06005023",0,3.6853000000000042,430.23553880799994,6,4,10,3
"CC(C)(C)c1ccc(cc1)OCC(=O)NC(=S)Nc2c(c3c(s2)CCC3)C(=O)N","C02052477",0,3.5252000000000008,431.1337336600001,6,4,5,3
"CCCOc1ccccc1C(=O)NC(=S)Nc2c(c3c(s2)CCCC3)C(=O)N","C08561403",0,3.641400000000001,417.1180835960001,6,4,6,3
"CN(C)c1ccc(cc1)NC(=O)NC[C@H]2CCC[C@@H](C2)CNC(=O)Nc3ccc(cc3)N(C)C","C09631304",0,4.568200000000004,466.30562445600003,8,4,8,3
"CCc1c(sc(c1C(=O)N)NC(=S)NC(=O)c2ccc(cc2)OCCC(C)C)C","C10149952",0,4.2695200000000035,433.149383724,6,4,8,2
"CN(C)c1ccc(cc1)NC(=O)NC[C@@H]2CCC[C@H](C2)CNC(=O)Nc3ccc(cc3)N(C)C","C09631628",0,4.568200000000004,466.30562445600003,8,4,8,3
